thisRow.t,notes,trial_type,trial_number,target_index,selected_id,correct,rt,stimuli_grid,stimuli_csv,session,generation,trial,task,participant_class,participant_id,image_session,image_path,rating,participant,session,fullscreen,
,,training,11,10,10,True,1.0292332000008173,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_Gtraining_T11_grid.png,"['C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim0.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim1.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim2.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim3.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim4.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim5.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim6.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim7.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim8.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim9.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim10.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T11_stim11.csv']",001,,,,,,,,,Saivydas2,001,True,
,,training,12,10,10,True,0.9430882999986352,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_Gtraining_T12_grid.png,"['C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim0.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim1.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim2.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim3.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim4.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim5.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim6.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim7.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim8.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim9.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim10.csv', 'C:\\Users\\sv5g24\\Desktop\\Visual_Pareidolia_ERGO103162\\participant_images\\participant_Saivydas2_20250404_150355\\stimuli_csv\\Saivydas2_training_T12_stim11.csv']",001,,,,,,,,,Saivydas2,001,True,
,,,,,7,,8.86257299999852,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T0_grid.png,,001,0,0,,,,,,,Saivydas2,001,True,
,,,,,5,,22.990833699997893,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T1_grid.png,,001,0,1,,,,,,,Saivydas2,001,True,
,,,,,10,,5.396466000001965,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T2_grid.png,,001,0,2,,,,,,,Saivydas2,001,True,
,,,,,2,,2.251683700000285,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T3_grid.png,,001,0,3,,,,,,,Saivydas2,001,True,
,,,,,1,,9.85206990000006,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T4_grid.png,,001,0,4,,,,,,,Saivydas2,001,True,
,,,,,9,,3.552709600000526,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T5_grid.png,,001,0,5,,,,,,,Saivydas2,001,True,
,,,,,10,,6.286762299998372,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T6_grid.png,,001,0,6,,,,,,,Saivydas2,001,True,
,,,,,4,,6.936431099999027,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T7_grid.png,,001,0,7,,,,,,,Saivydas2,001,True,
,,,,,10,,12.850069000000076,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T8_grid.png,,001,0,8,,,,,,,Saivydas2,001,True,
,,,,,5,,10.937217800001235,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T9_grid.png,,001,0,9,,,,,,,Saivydas2,001,True,
,,,,,1,,23.351938700001483,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T10_grid.png,,001,0,10,,,,,,,Saivydas2,001,True,
,,,,,2,,18.013736299999437,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G0_T11_grid.png,,001,0,11,,,,,,,Saivydas2,001,True,
,,,,,4,,10.172746200001711,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T0_grid.png,,001,1,0,,,,,,,Saivydas2,001,True,
,,,,,1,,7.641870700001164,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T1_grid.png,,001,1,1,,,,,,,Saivydas2,001,True,
,,,,,9,,2.7541576999974495,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T2_grid.png,,001,1,2,,,,,,,Saivydas2,001,True,
,,,,,6,,9.632362100001046,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T3_grid.png,,001,1,3,,,,,,,Saivydas2,001,True,
,,,,,6,,8.020419299999048,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T4_grid.png,,001,1,4,,,,,,,Saivydas2,001,True,
,,,,,0,,7.169902300000103,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T5_grid.png,,001,1,5,,,,,,,Saivydas2,001,True,
,,,,,2,,4.624666300001991,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T6_grid.png,,001,1,6,,,,,,,Saivydas2,001,True,
,,,,,10,,18.447173100001237,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T7_grid.png,,001,1,7,,,,,,,Saivydas2,001,True,
,,,,,4,,5.897982599999523,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T8_grid.png,,001,1,8,,,,,,,Saivydas2,001,True,
,,,,,0,,2.7992617999989307,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T9_grid.png,,001,1,9,,,,,,,Saivydas2,001,True,
,,,,,0,,6.236451600001601,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T10_grid.png,,001,1,10,,,,,,,Saivydas2,001,True,
,,,,,9,,6.557659000001877,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G1_T11_grid.png,,001,1,11,,,,,,,Saivydas2,001,True,
,,,,,5,,8.919293899998593,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T0_grid.png,,001,2,0,,,,,,,Saivydas2,001,True,
,,,,,6,,3.2352379000003566,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T1_grid.png,,001,2,1,,,,,,,Saivydas2,001,True,
,,,,,1,,6.169326400002319,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T2_grid.png,,001,2,2,,,,,,,Saivydas2,001,True,
,,,,,4,,4.634949199997209,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T3_grid.png,,001,2,3,,,,,,,Saivydas2,001,True,
,,,,,2,,8.430710699998599,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T4_grid.png,,001,2,4,,,,,,,Saivydas2,001,True,
,,,,,2,,8.835648800002673,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T5_grid.png,,001,2,5,,,,,,,Saivydas2,001,True,
,,,,,10,,2.8191527999988466,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T6_grid.png,,001,2,6,,,,,,,Saivydas2,001,True,
,,,,,10,,3.6688596999993024,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T7_grid.png,,001,2,7,,,,,,,Saivydas2,001,True,
,,,,,8,,8.104203500002768,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T8_grid.png,,001,2,8,,,,,,,Saivydas2,001,True,
,,,,,2,,8.46336909999809,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T9_grid.png,,001,2,9,,,,,,,Saivydas2,001,True,
,,,,,5,,5.8576326000002155,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T10_grid.png,,001,2,10,,,,,,,Saivydas2,001,True,
,,,,,4,,14.420499299998482,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G2_T11_grid.png,,001,2,11,,,,,,,Saivydas2,001,True,
,,,,,10,,6.092772399999376,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T0_grid.png,,001,3,0,,,,,,,Saivydas2,001,True,
,,,,,7,,7.470713800001249,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T1_grid.png,,001,3,1,,,,,,,Saivydas2,001,True,
,,,,,8,,5.845854999999574,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T2_grid.png,,001,3,2,,,,,,,Saivydas2,001,True,
,,,,,9,,7.336521900000662,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T3_grid.png,,001,3,3,,,,,,,Saivydas2,001,True,
,,,,,10,,20.620183499999257,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T4_grid.png,,001,3,4,,,,,,,Saivydas2,001,True,
,,,,,5,,8.523780799998349,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T5_grid.png,,001,3,5,,,,,,,Saivydas2,001,True,
,,,,,8,,2.758276199998363,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T6_grid.png,,001,3,6,,,,,,,Saivydas2,001,True,
,,,,,0,,8.366288400000485,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T7_grid.png,,001,3,7,,,,,,,Saivydas2,001,True,
,,,,,0,,3.7036311000010755,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T8_grid.png,,001,3,8,,,,,,,Saivydas2,001,True,
,,,,,1,,6.068903700001101,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T9_grid.png,,001,3,9,,,,,,,Saivydas2,001,True,
,,,,,8,,25.083561700001155,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T10_grid.png,,001,3,10,,,,,,,Saivydas2,001,True,
,,,,,4,,9.06465720000051,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G3_T11_grid.png,,001,3,11,,,,,,,Saivydas2,001,True,
,,,,,1,,3.9966472999985854,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T0_grid.png,,001,4,0,,,,,,,Saivydas2,001,True,
,,,,,9,,7.6700999999993655,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T1_grid.png,,001,4,1,,,,,,,Saivydas2,001,True,
,,,,,6,,3.1812953999979072,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T2_grid.png,,001,4,2,,,,,,,Saivydas2,001,True,
,,,,,2,,6.7915800999981,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T3_grid.png,,001,4,3,,,,,,,Saivydas2,001,True,
,,,,,4,,1.56849019999936,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T4_grid.png,,001,4,4,,,,,,,Saivydas2,001,True,
,,,,,0,,3.8310166999981448,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T5_grid.png,,001,4,5,,,,,,,Saivydas2,001,True,
,,,,,5,,11.766413999997894,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T6_grid.png,,001,4,6,,,,,,,Saivydas2,001,True,
,,,,,8,,4.219450300002791,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T7_grid.png,,001,4,7,,,,,,,Saivydas2,001,True,
,,,,,5,,4.653045000002749,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T8_grid.png,,001,4,8,,,,,,,Saivydas2,001,True,
,,,,,6,,9.237532300001476,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T9_grid.png,,001,4,9,,,,,,,Saivydas2,001,True,
,,,,,4,,5.566591499999049,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T10_grid.png,,001,4,10,,,,,,,Saivydas2,001,True,
,,,,,9,,6.748364199997013,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G4_T11_grid.png,,001,4,11,,,,,,,Saivydas2,001,True,
,,,,,10,,3.7244630999994115,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T0_grid.png,,001,5,0,,,,,,,Saivydas2,001,True,
,,,,,8,,1.9553259999993315,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T1_grid.png,,001,5,1,,,,,,,Saivydas2,001,True,
,,,,,6,,7.403167099997518,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T2_grid.png,,001,5,2,,,,,,,Saivydas2,001,True,
,,,,,1,,2.857493199997407,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T3_grid.png,,001,5,3,,,,,,,Saivydas2,001,True,
,,,,,4,,2.5072056999997585,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T4_grid.png,,001,5,4,,,,,,,Saivydas2,001,True,
,,,,,7,,2.940177100001165,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T5_grid.png,,001,5,5,,,,,,,Saivydas2,001,True,
,,,,,2,,4.320496000000276,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T6_grid.png,,001,5,6,,,,,,,Saivydas2,001,True,
,,,,,9,,4.169676900000923,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T7_grid.png,,001,5,7,,,,,,,Saivydas2,001,True,
,,,,,3,,6.8863970000020345,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T8_grid.png,,001,5,8,,,,,,,Saivydas2,001,True,
,,,,,4,,14.42395949999991,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T9_grid.png,,001,5,9,,,,,,,Saivydas2,001,True,
,,,,,10,,4.6709674000012456,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T10_grid.png,,001,5,10,,,,,,,Saivydas2,001,True,
,,,,,1,,8.384113899999647,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G5_T11_grid.png,,001,5,11,,,,,,,Saivydas2,001,True,
,,,,,4,,1.4889012999992701,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T0_grid.png,,001,6,0,,,,,,,Saivydas2,001,True,
,,,,,5,,1.1678178000001935,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T1_grid.png,,001,6,1,,,,,,,Saivydas2,001,True,
,,,,,11,,1.7353795999988506,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T2_grid.png,,001,6,2,,,,,,,Saivydas2,001,True,
,,,,,2,,2.8947504999996454,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T3_grid.png,,001,6,3,,,,,,,Saivydas2,001,True,
,,,,,5,,1.5745950999989873,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T4_grid.png,,001,6,4,,,,,,,Saivydas2,001,True,
,,,,,1,,2.2650410999995074,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T5_grid.png,,001,6,5,,,,,,,Saivydas2,001,True,
,,,,,1,,2.4992173999999068,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T6_grid.png,,001,6,6,,,,,,,Saivydas2,001,True,
,,,,,2,,8.758047399998759,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T7_grid.png,,001,6,7,,,,,,,Saivydas2,001,True,
,,,,,0,,5.0516730999988795,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T8_grid.png,,001,6,8,,,,,,,Saivydas2,001,True,
,,,,,1,,3.0684696000025724,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T9_grid.png,,001,6,9,,,,,,,Saivydas2,001,True,
,,,,,8,,3.206903299997066,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T10_grid.png,,001,6,10,,,,,,,Saivydas2,001,True,
,,,,,8,,0.022293699999863748,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G6_T11_grid.png,,001,6,11,,,,,,,Saivydas2,001,True,
,,,,,5,,4.73904919999768,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G7_T0_grid.png,,001,7,0,,,,,,,Saivydas2,001,True,
,,,,,6,,1.4895051999992575,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G7_T1_grid.png,,001,7,1,,,,,,,Saivydas2,001,True,
,,,,,8,,1.7377979999982927,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G7_T2_grid.png,,001,7,2,,,,,,,Saivydas2,001,True,
,,,,,2,,3.3997681999971974,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G7_T3_grid.png,,001,7,3,,,,,,,Saivydas2,001,True,
,,,,,4,,2.6047916999996232,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G7_T4_grid.png,,001,7,4,,,,,,,Saivydas2,001,True,
,,,,,8,,3.474282699997275,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G7_T5_grid.png,,001,7,5,,,,,,,Saivydas2,001,True,
,,,,,8,,3.9866046999995888,C:\Users\sv5g24\Desktop\Visual_Pareidolia_ERGO103162\participant_images\participant_Saivydas2_20250404_150355\stimuli_grids\Saivydas2_G7_T6_grid.png,,001,7,6,,,,,,,Saivydas2,001,True,
