137,134,128,105,78,83,145,99,71,123,74,116,36,99,70,65
123,106,104,91,63,107,89,106,119,91,111,91,68,90,105,180
106,139,98,105,85,51,64,90,104,102,128,112,124,134,123,108
55,68,98,139,98,99,28,97,94,75,129,56,141,156,101,42
105,145,73,102,84,98,119,53,122,66,107,142,75,66,182,71
37,57,96,97,130,123,36,37,84,38,98,91,90,101,85,89
60,154,56,126,118,59,119,108,79,69,128,78,81,146,60,73
74,104,111,80,104,118,46,90,128,176,113,92,98,123,103,89
175,168,70,120,59,91,54,56,80,142,95,51,101,130,99,97
58,123,166,119,92,51,93,116,112,83,114,49,54,112,31,121
64,65,85,110,83,117,123,126,22,144,169,105,127,86,67,104
91,125,101,95,93,73,140,72,58,137,74,161,74,157,108,129
48,106,107,70,65,98,98,46,86,71,38,118,143,94,145,153
88,77,83,117,74,94,97,132,127,81,125,169,165,111,153,147
128,105,55,88,67,105,81,63,157,152,68,125,162,126,107,80
73,70,115,146,111,107,116,91,174,59,120,178,143,108,135,140
